h3_index,city,service_count,Culture,Education,Financial,Food,Food Retail,Health,Professional Services,Public Services,Public Utilities,Recreation,Religion,Retail,Security,Services,Sports,Tourism,Transportation,lat,lng
8a1f99413a17fff,Pavia,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,45.19002030286929,9.156033872066658
8a1f99413767fff,Pavia,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45.18092166995515,9.153528723170401
8a1f9941356ffff,Pavia,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.18227184309242,9.14369318975266
8a1f99413c1ffff,Pavia,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.18516838570625,9.137874621504547
8a1f994136b7fff,Pavia,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.17426961294248,9.148484593193468
8a1f99411b9ffff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.2095365072988,9.166705037940996
8a1f994130cffff,Pavia,22,0,0,0,8,2,1,0,0,3,4,0,0,0,2,0,1,1,45.18203271106956,9.153078468235373
8a1f994139a7fff,Pavia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.193155802661735,9.140828377875007
8a1f99410697fff,Pavia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.190286037757375,9.131154732466682
8a1f994024c7fff,Pavia,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45.216411319816864,9.170113301537173
8a1f99413227fff,Pavia,6,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,45.184240158393514,9.159924467526183
8a1f9941306ffff,Pavia,14,0,0,1,6,1,3,0,0,1,0,0,2,0,0,0,0,0,45.18602658154402,9.154556090544304
8a1f9941370ffff,Pavia,4,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,45.179149755368464,9.15115074448112
8a1f9941146ffff,Pavia,4,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,45.20000395340179,9.159729022587403
8a1f9941311ffff,Pavia,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.18604076328484,9.146809604556198
8a1f9941ecf7fff,Pavia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.18710773808814,9.169599956299917
8a1f99411cdffff,Pavia,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45.20290062842712,9.153909229490353
8a1f9941388ffff,Pavia,9,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,5,45.18937350056011,9.145458490779165
8a1f9941abb7fff,Pavia,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45.176605525720475,9.200170651761983
8a1f994114e7fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45.19734653615686,9.156160929186731
8a1f994116e7fff,Pavia,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.19577066199156,9.167638442879431
8a1f9941e807fff,Pavia,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.195529936706926,9.177026474739257
8a1f9941138ffff,Pavia,4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,45.2026463020461,9.17104621915721
8a1f9941006ffff,Pavia,7,0,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,45.20315236759594,9.136773759723322
8a1f99413297fff,Pavia,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45.17936031723651,9.157257483839963
8a1f99413277fff,Pavia,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.18378974700906,9.163203240280431
8a1f9941186ffff,Pavia,4,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,45.21397949652933,9.164903906014585
8a1f99402137fff,Pavia,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.22772816403169,9.171721082898816
8a1f99411a97fff,Pavia,5,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,45.20731490975631,9.167605535802647
8a1f99411857fff,Pavia,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.21220814253084,9.162524545898549
8a1f9941198ffff,Pavia,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,45.21199737283897,9.156415113330794
8a1f99411817fff,Pavia,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.21177242249971,9.158055042191805
8a1f99402437fff,Pavia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.219082837169765,9.165932485711355
8a1f9941edb7fff,Pavia,9,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,45.18911976656785,9.16259181504076
8a1f9941004ffff,Pavia,16,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,1,0,45.20204170676481,9.137224318254798
8a1f99410a97fff,Pavia,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.204263011273405,9.13632318983971
8a1f99410317fff,Pavia,6,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,45.201816974849834,9.138863922825202
8a1f9941aa2ffff,Pavia,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.177699006619115,9.207468891654143
8a1f9941386ffff,Pavia,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.19380310990585,9.151403948831748
8a1f994118e7fff,Pavia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.21132244372921,9.161334917019513
8a1f9941e717fff,Pavia,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45.181536129003106,9.17959744506043
8a1f9941169ffff,Pavia,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.193113359728514,9.164070119384773
8a1f9941cd97fff,Pavia,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.20818539170354,9.176544782068719
8a1f99413977fff,Pavia,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45.195588774938095,9.146034995943962
8a1f994107b7fff,Pavia,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,45.19384293801939,9.128163634450067
8a1f9941396ffff,Pavia,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,45.196249766194114,9.14886367535741
8a1f99413637fff,Pavia,5,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,45.1771527096237,9.150412075432964
8a1f9941a85ffff,Pavia,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,45.177716947783196,9.199720950655202
8a1f99413317fff,Pavia,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.18469046571103,9.156645717555387
8a1f9941e817fff,Pavia,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.19464425685518,9.175836837553563
8a1f9941314ffff,Pavia,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,45.18736262556842,9.152466418153724
8a1f99413007fff,Pavia,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.184704817687816,9.14889927114679
8a1f9941e80ffff,Pavia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.19530456589634,9.178666196257737
8a1f9941335ffff,Pavia,4,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,45.18490081982528,9.162753079062654
8a1f9941e5b7fff,Pavia,10,0,1,0,4,0,0,0,0,1,0,0,1,2,1,0,0,0,45.181342276594336,9.165742883853373
8a1f99413a27fff,Pavia,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,45.19201710758895,9.15677282254032
8a1f99413067fff,Pavia,19,0,2,2,9,1,2,0,0,0,0,1,0,0,1,0,0,1,45.186251655837594,9.152916709944135
8a1f99410aaffff,Pavia,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,45.206034871969685,9.138701389835608
8a1f994138effff,Pavia,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,45.190920422870285,9.14947602033917
8a1f99413a07fff,Pavia,11,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,1,45.19090616627836,9.157223091574364
8a1f99411537fff,Pavia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.20135389832184,9.14989091560152
8a1f9941366ffff,Pavia,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.17824921319607,9.157707676354226
8a1f99414a1ffff,Pavia,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.22403890661499,9.122101893709184
8a1f9941305ffff,Pavia,12,0,2,0,4,0,0,1,1,1,0,0,0,0,2,0,0,1,45.18402966494802,9.153817259489626
8a1f994130e7fff,Pavia,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,45.18336880028185,9.150988892374535
8a1f9941106ffff,Pavia,5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,45.20620408525555,9.168055767709408
8a1f99413477fff,Pavia,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,45.17916385556202,9.14340506806021
8a1f994114effff,Pavia,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45.19712148934623,9.157800556909965
8a1f9941319ffff,Pavia,5,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,45.1831578487534,9.1448820767768
8a1f9941e587fff,Pavia,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,45.181116977216256,9.167382244706038
8a1f9941021ffff,Pavia,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,45.199145973851806,9.143044112958922
8a1f99413adffff,Pavia,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.1873480897658,9.160213273751172
8a1f994138c7fff,Pavia,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.19003449818092,9.148286937250484
8a1f9941e407fff,Pavia,16,1,0,0,1,0,1,0,1,3,4,1,0,0,2,2,0,0,45.181552101678875,9.171850322200093
8a1f994114b7fff,Pavia,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,45.196024820837806,9.150503234791406
8a1f994102f7fff,Pavia,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45.19803521857233,9.143494577833165
8a1f99413567fff,Pavia,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,45.18249678090592,9.142053954192995
8a1f9941e637fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.18019937662517,9.181686827946349
8a1f9941ed37fff,Pavia,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,45.19200238108764,9.164520311729257
8a1f994138cffff,Pavia,8,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,45.18980951889848,9.149926366036773
8a1f99413167fff,Pavia,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.188698597781595,9.150376700387758
8a1f9941e60ffff,Pavia,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.179748260117265,9.184965708507235
8a1f9941e857fff,Pavia,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.19507916905871,9.18030592344368
8a1f9941322ffff,Pavia,4,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,45.18401496570979,9.161563851056714
8a1f9941a917fff,Pavia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.179957048217396,9.191073725572844
8a1f9941ec1ffff,Pavia,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,45.18821881394765,9.169149849091522
8a1f994112d7fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.19997392106966,9.17522612618707
8a1f9941aa07fff,Pavia,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.17681346571389,9.206278982582257
8a1f99418ccffff,Pavia,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.18969832715187,9.204162167219092
8a1f99413a8ffff,Pavia,6,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,45.18779836317502,9.15693439315165
8a1f99413217fff,Pavia,10,0,0,0,2,4,1,0,0,2,0,0,0,0,1,0,0,0,45.182243213942996,9.159185497330723
8a1f9941ec37fff,Pavia,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.189555135529126,9.167060193618418
8a1f99413b8ffff,Pavia,5,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,45.190245371897,9.154394400573787
8a1f99416317fff,Pavia,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.198757782064256,9.107589806583755
8a1f994131b7fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.18449373626847,9.142792430169264
8a1f99413077fff,Pavia,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45.18536573156682,9.151727635364669
8a1f9941131ffff,Pavia,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.20464286127333,9.17178572113906
8a1f99402007fff,Pavia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2250567290545,9.175902290666524
8a1f994021a7fff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.225732028868286,9.170981369865387
8a1f99402477fff,Pavia,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45.21951831735412,9.170402634757991
8a1f99411b0ffff,Pavia,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.21330422777845,9.169823991201321
8a1f9940219ffff,Pavia,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,45.223510779811704,9.17188195246892
8a1f99411aa7fff,Pavia,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,45.20931138644674,9.168344981089602
8a1f994118effff,Pavia,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,45.21109741529741,9.162974862980885
8a1f9941e76ffff,Pavia,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.18374215564873,9.18644513696481
8a1f994ad947fff,Pavia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.178234125833576,9.165453876229101
8a1f99410a9ffff,Pavia,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45.20403830802221,9.137962834145704
8a1f994acaaffff,Pavia,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.168728206519276,9.142991145724281
8a1f994ac067fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.166069852752415,9.139425328189596
8a1f99413ae7fff,Pavia,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,45.189570086757264,9.159312832158493
8a1f9941005ffff,Pavia,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,45.201155749007164,9.13603528646534
8a1f994100affff,Pavia,5,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,45.19983310561906,9.13037828692902
8a1f994130b7fff,Pavia,10,0,0,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,45.18204687926721,9.145332431033907
8a1f99413a97fff,Pavia,11,0,0,0,4,2,2,1,0,0,0,0,0,0,2,0,0,0,45.18713756560005,9.15410581862319
8a1f99413b0ffff,Pavia,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.19312803175394,9.15632254215991
8a1f9941300ffff,Pavia,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45.18447979278921,9.150538594884372
8a1f9941029ffff,Pavia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.196263341757536,9.141116445879717
8a1f99413717fff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.178488835147895,9.148322613150292
8a1f9941ec8ffff,Pavia,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,45.18622195091543,9.168410574880756
8a1f9941066ffff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.195377381587434,9.139927431069998
8a1f994132cffff,Pavia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.180456425720024,9.164553655876203
8a1f9941180ffff,Pavia,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.21243315663585,9.160884580050366
8a1f9940250ffff,Pavia,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.22107909923421,9.166671991015116
8a1f9941e167fff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.191745914840276,9.181655946407224
8a1f9941c587fff,Pavia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,45.20129451464636,9.18088528127481
8a1f9941079ffff,Pavia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,45.19250755323629,9.130253598395596
8a1f9941001ffff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.20071911576275,9.13156719927533
8a1f99411c27fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.20756848535396,9.150467864526407
8a1f9941e06ffff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.18907264470556,9.185835177465963
8a1f9941336ffff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.18689771228289,9.163492177134039
8a1f99413907fff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.19492771977073,9.14320640753739
8a1f9941c797fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.19883071087123,9.191174475233991
8a1f99411727fff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.20066463649995,9.162558185307246
8a1f99413177fff,Pavia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.18781266745586,9.149187634342143
8a1f99413db7fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.18606755412605,9.131317623535042
8a1f99410327fff,Pavia,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.20381357874938,9.139602484185524
8a1f9941eb97fff,Pavia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.19263156522077,9.182845643167335
8a1f994100dffff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.19827310352381,9.13410789795711
8a1f99410ccffff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.200731424711655,9.123820279280498
8a1f994ad807fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.17535118800516,9.16352566689297
8a1f9941e767fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.183967721691204,9.184805603000886
8a1e92d6ca9ffff,Cagliari,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,39.20037545454139,9.145787427776778
8a1e929947affff,Cagliari,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,39.248032538792295,9.118702523436152
8a1e929922b7fff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.21188653455009,9.130200838176496
8a1e92992c07fff,Cagliari,29,0,0,0,17,2,3,0,1,4,0,0,0,0,1,0,1,0,39.21831200379274,9.112127880407254
8a1e92996417fff,Cagliari,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2274666488977,9.097378056759446
8a1e966cb267fff,Cagliari,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,39.23177951333267,9.09153100592665
8a1e9299619ffff,Cagliari,6,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,39.23319565677844,9.1024977750246
8a1e92d6d587fff,Cagliari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.19408965227014,9.15663629223241
8a1e92d6c307fff,Cagliari,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,39.19893628920683,9.147735574119652
8a1e92d6d8affff,Cagliari,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39.20698512372705,9.164935673031733
8a1f99413ad7fff,Pavia,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,45.18757323947948,9.158573830602156
8a1f9941a48ffff,Pavia,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.16130554823399,9.189333923875628
8a1f9941385ffff,Pavia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45.19180633305008,9.150665137532314
8a1f9941e50ffff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.18377440766231,9.17095020986688
8a1f994163a7fff,Pavia,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.19787157098256,9.106401346635153
8a1f9941e8f7fff,Pavia,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,45.19330784165017,9.177926580945714
8a1f9941ed27fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.19288816585376,9.16570971025729
8a1f9941a847fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.17882835271243,9.199271238211724
8a1f9941160ffff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.19688161501785,9.167188264793372
8a1f994106b7fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.1913968040708,9.130704171105936
8a1f99412b6ffff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.191621485501805,9.129064830936088
8a1f994100b7fff,Pavia,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,45.19917168808724,9.12754992377134
8a1f99410767fff,Pavia,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,45.198048392339466,9.135747405858092
8a1f99411c1ffff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.2053470657736,9.151368709009196
8a1f9941e517fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.18311393480188,9.16812144208437
8a1f9941c4d7fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.19839617975773,9.186704852702208
8a1f9941c0a7fff,Pavia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,45.20615696104801,9.191304780985424
8a1f99410a17fff,Pavia,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,45.207145492847594,9.138250825631806
8a1f9941a8cffff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.17571992060702,9.198980887406284
8a1f9941a82ffff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.17927990898304,9.195992216241155
8a1f99410087fff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.1989470809719,9.12918940869975
8a1f9941c48ffff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.19862164946336,9.18506501764232
8a1f99410adffff,Pavia,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.20447472598741,9.142431299698037
8a1f9941ed87fff,Pavia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.18889456744338,9.16423131502164
8a1f994106f7fff,Pavia,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.19183339585662,9.135171712934238
8a1f9941ed17fff,Pavia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.19089138530196,9.164970492728397
8a1f9941e747fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.18285648268254,9.185255508578262
8a1f9941e317fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.18773590193577,9.187924724797488
8a1e92d65b77fff,Cagliari,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.22341669723722,9.101696332485252
8a1e92996cdffff,Cagliari,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.23281150142662,9.098332548191769
8a1e9299091ffff,Cagliari,5,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,39.247097857616424,9.1305139713941
8a1e92992a9ffff,Cagliari,7,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,39.218670672431905,9.129208680991384
8a1e929962b7fff,Cagliari,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,39.23017678577763,9.113618366052622
8a1e92d6c20ffff,Cagliari,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,39.196057771691216,9.151631748530887
8a1e9299628ffff,Cagliari,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39.22964956876042,9.116675589913179
8a1e9299051ffff,Cagliari,8,0,0,0,1,1,1,0,2,0,2,0,1,0,0,0,0,0,39.23250167390882,9.125695213841635
8a1e929964dffff,Cagliari,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.22459109409758,9.101275894000684
8a1f994ad257fff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.16554283543121,9.181428094483213
8a1f99413757fff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.17892465884398,9.152789968892264
8a1f99411007fff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.204882894402445,9.162396879517749
8a1f99411ce7fff,Pavia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,45.20512214527719,9.153008470165778
8a1f99411c07fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.20645778414079,9.150918292443404
8a1f9941e1a7fff,Pavia,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,45.18842856098991,9.175257935022563
8a1f99411477fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.19934320635692,9.156899950831685
8a1f99411cc7fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.20401139542838,9.153458855503148
8a1f9941e017fff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.186866604379965,9.178987070564673
8a1f9941eaf7fff,Pavia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.19172949893981,9.18940447202903
8a1f9941041ffff,Pavia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,45.194516740235365,9.123245529293156
8a1f9941e8e7fff,Pavia,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,45.194193512620394,9.179116235144956
8a1f994106dffff,Pavia,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,45.19049781821117,9.137261589195017
8a1f99413457fff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.17805284616656,9.143855416659836
8a1f99411c0ffff,Pavia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,45.20623287797292,9.152558073477827
8a1f994119affff,Pavia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.21310804276239,9.155964716706466
